C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_02_59_569.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_02_59_569.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_02_59_569.jpg, 0, 0, 0, 7.855122E-05
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_02_59_670.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_02_59_670.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_02_59_670.jpg, 0, 0, 0, 7.815531E-05
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_02_59_771.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_02_59_771.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_02_59_771.jpg, 0, 0, 0, 7.797599E-05
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_02_59_873.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_02_59_873.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_02_59_873.jpg, 0, 0, 0, 7.798582E-05
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_02_59_974.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_02_59_974.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_02_59_974.jpg, 0, 0, 0, 7.977187E-05
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_03_00_077.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_03_00_077.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_03_00_077.jpg, 0, 0, 0, 7.780288E-05
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_03_00_178.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_03_00_178.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_03_00_178.jpg, 0, 0, 0, 7.882397E-05
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_03_00_280.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_03_00_280.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_03_00_280.jpg, 0, 0, 0, 7.767259E-05
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_03_00_382.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_03_00_382.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_03_00_382.jpg, 0, 0, 0, 8.172124E-05
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_03_00_485.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_03_00_485.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_03_00_485.jpg, 0, 0, 0, 7.973274E-05
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_03_00_589.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_03_00_589.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_03_00_589.jpg, 0, 0, 0, 7.959634E-05
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\center_2020_06_03_17_03_00_690.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\left_2020_06_03_17_03_00_690.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\IMG\right_2020_06_03_17_03_00_690.jpg, 0, 0, 0, 7.870894E-05
