C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_11_852.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_11_852.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_11_852.jpg, 0, 0, 0, 1.488741
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_11_954.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_11_954.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_11_954.jpg, 0, 0, 0, 1.4726
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_12_061.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_12_061.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_12_061.jpg, 0, 0, 0, 1.453444
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_12_161.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_12_161.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_12_161.jpg, 0, 0.0259773, 0, 1.399074
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_12_265.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_12_265.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_12_265.jpg, 0, 0.3149931, 0, 1.629928
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_12_366.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_12_366.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_12_366.jpg, 0, 0.6158882, 0, 2.257409
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_12_470.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_12_470.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_12_470.jpg, 0, 0.9291057, 0, 3.217874
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_12_573.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_12_573.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_12_573.jpg, 0, 1, 0, 4.384377
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_12_679.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_12_679.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_12_679.jpg, 0, 1, 0, 5.775918
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_12_779.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_12_779.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_12_779.jpg, 0, 1, 0, 6.924536
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_12_882.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_12_882.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_12_882.jpg, 0, 1, 0, 8.062401
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_12_984.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_12_984.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_12_984.jpg, 0, 0.9248651, 0, 9.177094
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_13_089.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_13_089.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_13_089.jpg, 0, 0.6367331, 0, 10.00771
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_13_197.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_13_197.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_13_197.jpg, 0, 0.2844005, 0, 10.52189
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_13_297.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_13_297.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_13_297.jpg, 0, 0, 0, 10.55318
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_13_400.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_13_400.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_13_400.jpg, 0, 0, 0, 10.44779
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_13_500.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_13_500.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_13_500.jpg, 0, 0, 0, 10.34443
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_13_601.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_13_601.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_13_601.jpg, 0, 0, 0, 10.24223
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_13_702.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_13_702.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_13_702.jpg, 0, 0, 0, 10.14106
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_13_803.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_13_803.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_13_803.jpg, 0, 0, 0, 10.04091
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_13_911.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_13_911.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_13_911.jpg, 0.0215007, 0, 0, 9.941642
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_14_015.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_14_015.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_14_015.jpg, 0.3061668, 0, 0, 9.81178
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_14_123.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_14_123.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_14_123.jpg, 0.6832832, 0.203958, 0, 9.659339
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_14_223.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_14_223.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_14_223.jpg, 0.8310304, 0.5040462, 0, 9.864785
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_14_323.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_14_323.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_14_323.jpg, 0.5308461, 0.5303749, 0, 10.31105
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_14_431.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_14_431.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_14_431.jpg, 0.2308707, 0.8303503, 0, 11.05765
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_14_532.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_14_532.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_14_532.jpg, 0, 1, 0, 11.93416
C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\center_2020_06_03_17_10_14_637.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\left_2020_06_03_17_10_14_637.jpg, C:\Users\aldri\OneDrive\Desktop\SelfDrivingCars\Data\left\IMG\right_2020_06_03_17_10_14_637.jpg, 0, 1, 0, 13.34422
